101,20,19.3,CHLOE DREW,,Harvard,19980926
102,20,21.2,GILLIAN SAKAI,,ARMY,19980926
103,20,22.4,JENNIFER OSTERHAGE,,KENT,19980926
104,20,23.6,MELISSA INOUYE,,Harvard,19980926
105,20,23.9,STEPHANIE STUART,,Harvard,19980926
106,20,25.6,KATHRYN PURCHASE,,ARMY,19980926
107,20,26.9,SARAH HARVEY,,OKLA,19980926
108,20,27.2,KELLI-ANNE BARRY,,IONA,19980926
109,20,28.3,KATHRYN EISENMENGER,,KANS,19980926
110,20,29.3,BETHANY WITMER,,PRINCETON,19980926
111,20,30.6,COURTNEY DEUTSCH,,KANS,19980926
112,20,32.0,CAROLINE MILLER,,PRINCETON,19980926
113,20,32.9,SARAH PHILLIPS,,Harvard,19980926
114,20,33.8,BRITTON STACKHOUSE,,WAKE,19980926
115,20,37.0,REBECCA PASS,,PRINCETON,19980926
116,20,38.7,LEA FERNANDO,,STONY,19980926
117,20,41.1,DURETTI FUFA,,Harvard,19980926
118,20,42.7,HOLLY HUFFMAN,,PRINCETON,19980926
119,20,44.0,KATHLEEN EZELL,,UNA,19980926
120,20,45.1,LAUREN HOFMANN,,PRINCETON,19980926
121,20,47.1,PILAR OLIVARES,,LIU,19980926
122,20,50.1,RACHEL OLSON,,KENT,19980926
123,20,50.9,MISSY BELCHER,,KENT,19980926
124,20,52.3,NADIA NASHED,,DELA,19980926
125,20,53.2,LAUREN ESCOTT,,PRINCETON,19980926
126,20,54.9,AMY GRIFFIN,,FORD,19980926
127,20,56.1,TARA SULLIVAN,,STONY,19980926
128,20,58.2,PHILLIPPA BRASHEAR,,Harvard,19980926
129,20,59.0,BROOKE MCKAY,,DELA,19980926
130,20,59.8,JOANNA SCOLLON,,KANS,19980926
131,21,00.9,KATIE MACKELCAN,,DELA,19980926
132,21,01.8,STACY HOSIER,,ARMY,19980926
133,21,06.3,LISA RYDER,,FORD,19980926
134,21,11.8,LASHAWN SCOTT,,FORD,19980926
135,21,12.6,LEAH WHITTINGTON,,Harvard,19980926
136,21,15.8,JACQUE BROWN,,ARMY,19980926
137,21,17.3,KIM ODONNELL,,STJO,19980926
138,21,19.8,HEATHER HOLM,,ARMY,19980926
139,21,20.8,DANIELLE SALVIA,,STJO,19980926
140,21,22.1,CHERYL CHENG,,STONY,19980926
141,21,23.6,KRISTIN BRANSON,,Harvard,19980926
142,21,25.0,MEREDITH CROKE,,STONY,19980926
143,21,26.6,LIZ ATTIG,,KENT,19980926
144,21,28.1,CHRIS MURPHY,,SIEN,19980926
145,21,29.7,CLAUDINE SPAULINE,,STPE,19980926
146,21,31.5,SAKINAH PATTERSON,,LIU,19980926
147,21,32.3,KIM OGLES,,ARMY,19980926
148,21,40.1,CHRISTINA JUVA,,FORD,19980926
149,21,41.8,DAVJANI SENGUPTA,,PRINCETON,19980926
150,21,43.2,AMBER MACNEILL,,DELA,19980926
151,21,44.5,GISELLE MARCARO,,STPE,19980926
152,21,47.1,KIM TAFT,,ARMY,19980926
153,21,51.0,KAREN ESCOTT,,IONA,19980926
154,21,52.6,MEAGHAN BARONE,,STONY,19980926
155,21,54.0,BRIGITT CLAUSING,,USMM,19980926
156,21,55.6,KATIE CONNORS,,STJO,19980926
157,21,56.9,SUSANNE HEALY,,STPE,19980926
158,22,02.4,CORRIE HANSON,,ARMY,19980926
159,22,04.1,KATE ROSE,,FORD,19980926
160,22,09.6,SUE TRIMBLE,,PRINCETON,19980926
161,22,18.9,CARA SESELY,,STPE,19980926
162,22,20.8,MEGHAN CLANCY,,STJO,19980926
163,22,32.7,CATHRINE NODGAARD,,KANS,19980926
164,22,39.4,AMANDA SAMOK,,STJO,19980926
165,22,55.4,STACEY MARINO,,SIEN,19980926
166,22,57.1,JENNIFER SIMONS,,STONY,19980926
167,23,02.3,EMMY INNALSBE,,SIEN,19980926
168,23,04.5,G PAPA,,STPE,19980926
169,23,13.4,MELISSA STEWARD,,DELA,19980926
170,23,17.7,MELISSA STUBENVOLL,,SIEN,19980926
171,23,38.9,ERIN MCQUILKEN,,STJO,19980926
172,23,45.9,JAMIE GELB,,DELA,19980926
173,24,00.1,MICHELE FARRINGTON,,NYMA,19980926
174,24,21.9,JESSICA DAUM,,USMM,19980926
175,24,24.2,NICOLE BROWN,,LIU,19980926
176,24,31.2,KRIS DEAK,,SIEN,19980926
177,24,57.8,STACEY MCCAHEY,,SIEN,19980926
178,25,04.0,MARGARET DESOMMA,,STPE,19980926
179,25,17.9,GEORGETTE LEWIS,,LIU,19980926
180,25,27.8,CHRIS KENNEALLY,,SIEN,19980926
181,27,18.8,FARA SYLVAN,,STPE,19980926
182,27,28.5,KATELIN SOUTH,,NYMA,19980926
183,28,13.4,FATEEN ADBEL-BAAITH,,LIU,19980926
184,28,14.8,LAKISHA WALKER,,LIU,19980926
185,29,39.7,BETH SHARP,,USMM,19980926
186,29,50.3,JANEY DIMICOLA,,SIEN,19980926
187,29,51.6,AMANDA WESTFALL,,NYMA,19980926
188,30,26.9,CAROLINE COMANS,,NYMA,19980926
189,30,56.0,KRISA HENNESSY,,STPE,19980926
190,33,57.0,DEIDRE OCONNELL,,NYMA,19980926
1,17,40.9,ARIANA KELLY,,YALE,19981030
2,17,45.7,EMILY GERMANO,JR,CORNELL,19981030
3,17,57.1,KARA-LYNNE KERR,JR,COLUMBIA,19981030
4,18,00.5,MEGHAN MORIARTY,SR,BROWN,19981030
5,18,06.0,MIRANDA KAYE,SR,CORNELL,19981030
6,18,12.1,LARA NIELL,FR,DARTMOUTH,19981030
7,18,13.3,ANNE DEVLIN,SR,DARTMOUTH,19981030
8,18,14.3,SARA TINDALL,SO,BROWN,19981030
9,18,15.6,RITA GARBER,SR,PENNSYLVAN,19981030
10,18,22.3,MEREDITH FREIMER,SO,CORNELL,19981030
11,18,24.2,HEATHER ONUMA,SR,PRINCETON,19981030
12,18,26.8,DAGNY DIGGMAN,FR,DARTMOUTH,19981030
13,18,30.2,COURTNEY EBERSOLE,JR,PRINCETON,19981030
14,18,31.8,JOLENE VANYO,JR,NAVY,19981030
15,18,33.0,KIM THALMANN,FR,BROWN,19981030
16,18,34.5,LAURA SOBIK,JR,BROWN,19981030
17,18,35.5,KATHLEEN RIGNEY,,YALE,19981030
18,18,40.1,KIM CHATMAN,SO,CORNELL,19981030
19,18,41.6,JACKIE HAYES,SR,NAVY,19981030
20,18,43.3,ELIZA BEARDSLEE,SR,BROWN,19981030
21,18,44.3,CHRIS GRONEMAN,SR,CORNELL,19981030
22,18,45.0,MARA LARSON,SO,BROWN,19981030
23,18,46.3,JESSICA SHAW,SR,CORNELL,19981030
24,18,48.1,SENTA BURTON,SO,HARVARD,19981030
25,18,49.2,CLAIRE RYAN,SR,CORNELL,19981030
26,18,54.8,KATIE ROSS,FR,COLUMBIA,19981030
27,18,55.6,CASSANDRA OSHEA,SO,COLUMBIA,19981030
28,18,57.0,MARGARET SCHOTTE,SR,HARVARD,19981030
29,18,58.2,RYAN FAGAN,FR,DARTMOUTH,19981030
30,19,00.0,MELISSA WU,SR,PRINCETON,19981030
31,19,01.2,SANDRA SMITH,SO,NAVY,19981030
32,19,02.1,KAREN ONEIL,JR,PRINCETON,19981030
33,19,03.3,KIMBERLY FISHER,JR,COLUMBIA,19981030
34,19,03.9,CARRIE PALMER,SR,BROWN,19981030
35,19,05.2,JEN CANNISTRA,SO,PRINCETON,19981030
36,19,08.3,BETSY PACKARD,SR,PRINCETON,19981030
37,19,09.7,KERSTI MILLER,FR,DARTMOUTH,19981030
38,19,13.5,ASHLEY MACY,FR,COLUMBIA,19981030
39,19,14.9,SUSAN ASHLOCK,JR,DARTMOUTH,19981030
40,19,15.8,LIZ HILL,JR,CORNELL,19981030
41,19,16.8,MELANIE STOCK,FR,NAVY,19981030
42,19,18.5,KATHRYN MOYNIHAN,JR,HARVARD,19981030
43,19,19.6,SARAH HENDRICKS,JR,PRINCETON,19981030
44,19,21.9,STEPHANIE BELL,JR,PENNSYLVAN,19981030
45,19,23.5,ANGIE MOREY,FR,BROWN,19981030
46,19,24.4,SOPHIA GARCIA,JR,NAVY,19981030
47,19,26.6,SHANNON DUFF,,YALE,19981030
48,19,27.8,BARBARA JONES,SR,DARTMOUTH,19981030
49,19,29.6,HALLE WATSON,FR,CORNELL,19981030
50,19,31.1,DEIRDRE BRILL,,YALE,19981030
51,19,32.3,ERIN OMARR,JR,NAVY,19981030
52,19,33.4,ERIN LEONARD,FR,HARVARD,19981030
53,19,34.6,JESSICA MITCHELL,SR,PENNSYLVAN,19981030
54,19,35.9,MEREDITH ROSSNER,SO,PENNSYLVAN,19981030
55,19,36.2,MELISSA FOON,SO,NAVY,19981030
56,19,36.7,AMBER ROEGNER,,YALE,19981030
57,19,38.3,STEPHANIE DOYLE,JR,PRINCETON,19981030
58,19,39.4,CHRISSY WOODWARD,SR,BROWN,19981030
59,19,40.5,BARBARA NELLENBACK,SO,COLUMBIA,19981030
60,19,42.0,MARY UNSWORTH,SO,HARVARD,19981030
61,19,44.2,SUZANNE SCLAFANI,JR,NAVY,19981030
62,19,46.5,KATIE HENDERSON,FR,PENNSYLVAN,19981030
63,19,48.0,CATHERINE CASEY,FR,PRINCETON,19981030
64,19,49.2,INGRID PETERSON,SO,NAVY,19981030
65,19,51.6,LAURA SCHLAPKOHL,FR,COLUMBIA,19981030
66,19,52.4,MARGARET VAN ORDEN,JR,DARTMOUTH,19981030
67,20,01.4,MEGHAN COLGAN,SO,COLUMBIA,19981030
68,20,02.5,MOLLY IMBER,,YALE,19981030
69,20,05.0,SARAH CHASE,FR,COLUMBIA,19981030
70,20,09.5,SUSAN COOK,FR,PENNSYLVAN,19981030
71,20,17.3,CHRISTINA EYNON,FR,PENNSYLVAN,19981030
72,20,18.5,ICIAR GARCIA,FR,HARVARD,19981030
73,20,20.1,SAMANTHA DESPOSITO,FR,PENNSYLVAN,19981030
74,20,28.8,NANCY WOLCOTT,,YALE,19981030
75,20,37.4,ALLISON WARD,,YALE,19981030
76,20,38.7,DURETTI FUFA,FR,HARVARD,19981030
77,20,48.3,GEENA-MARY SANKOORIKEL,,YALE,19981030
78,20,50.0,SARAH PHILLIPS,SO,HARVARD,19981030
79,20,53.3,PHILLIPPA BRASHEAR,SO,HARVARD,19981030
80,21,11.5,SUSAN LOCKMAN,JR,PENNSYLVAN,19981030
1,17,39.6,JENNIFER OWENS,,VIRGINIA,19991002
2,17,45.5,SARA TINDALL,,BROWN,19991002
3,17,49.6,ANN KOVALSKY,,BOSTON UNIV,19991002
4,17,54.4,LAUREN MATTHEWS,,BOSTON UNIV,19991002
5,17,58.8,SHANNON SMITH,,BOSTON COLLE,19991002
6,18,00.5,CATHERINE GUINEY,,BOSTON COLLE,19991002
7,18,06.6,JESSIE ALLEN-YOUNG,,DARTMOUTH,19991002
8,18,08.1,DANA COONS,,VIRGINIA,19991002
9,18,10.2,KIM THALMANN,,BROWN,19991002
10,18,12.1,MEGAN MALGERI,,DARTMOUTH,19991002
11,18,13.9,TERESA KAMLEITER,,PURDUE,19991002
12,18,14.4,ROSIE WOODFORD,,BROWN,19991002
13,18,14.8,MICHELLE GROSS,,BROWN,19991002
14,18,15.8,KYLA BARBOUR,,BOSTON COLLE,19991002
15,18,17.6,SARAH FOLSE,,VIRGINIA,19991002
16,18,17.6,LAURA SOBIK,,BROWN,19991002
17,18,20.5,ANN STECHSCHULTE,,PURDUE,19991002
18,18,22.1,KATHRYN IRELAND,,BOSTON UNIV,19991002
19,18,25.5,BETHANY HELMS,,HARVARD,19991002
20,18,26.8,CHRISTINE BERTRAM,,BOSTON UNIV,19991002
21,18,27.8,NOEL WJITALL,,COLL OF NJ,19991002
22,18,28.9,BOLPAR VINH,,BOSTON UNIV,19991002
23,18,30.0,JEANNA COMPOSTI,,VIRGINIA,19991002
24,18,31.2,BARB WENGER,,PURDUE,19991002
25,18,31.8,COURTNEY EBERSOLE,,PRINCETON,19991002
26,18,32.8,JENNIFER KEHOE,,BOSTON UNIV,19991002
27,18,34.4,ALICIA HEISEL,,BOSTON UNIV,19991002
28,18,36.3,NICOLE PORTLEY,,BOSTON COLLE,19991002
29,18,38.7,JESSICA JONES,,ARMY,19991002
30,18,41.0,NICOLE WAY,,MASSACHUSETT,19991002
31,18,41.4,MELISSA FOON,,NAVY,19991002
32,18,42.3,DAGNY DINGMAN,,DARTMOUTH,19991002
33,18,43.8,HEATHER HARTSHORNE,,PURDUE,19991002
34,18,46.3,KRISTIN ANDREWS,,DARTMOUTH,19991002
35,18,47.3,LISA MCISAAC,,BOSTON COLLE,19991002
36,18,48.0,LEANN HYMAS,,HARVARD,19991002
37,18,48.8,KIM SNYDER,,PURDUE,19991002
38,18,49.3,JENNA RICHARDSON,,BROWN,19991002
39,18,50.0,EMILY EYNON,,PRINCETON,19991002
40,18,50.6,MARA LARSON,,BROWN,19991002
41,18,51.3,ANGIE MOREY,,BROWN,19991002
42,18,53.1,K C MEEHAN,,VIRGINIA,19991002
43,18,54.2,HEATHER PERRINE,,MARIST,19991002
44,18,54.8,ERIN SILVERING,,RHODE ISLAND,19991002
45,18,56.3,SALLY HIRSCH,,MASSACHUSETT,19991002
46,18,57.0,KRISTIN CISOWSKI,,MASSACHUSETT,19991002
47,18,58.4,RYAN FAGAN,,DARTMOUTH,19991002
48,19,01.4,CATHERINE CASEY,,PRINCETON,19991002
49,19,02.9,GEORGINA BENDANA,,UNKNOWN   UN,19991002
50,19,03.9,MICHELLE LOPEZ,,ARMY,19991002
51,19,04.4,ALISON CIOSEK,,CONNECTICUT,19991002
52,19,04.9,SUSAN ASHLOCK,,DARTMOUTH,19991002
53,19,06.0,SANDRA SMITH,,NAVY,19991002
54,19,06.4,ANDREA VIGER,,ALBANY,19991002
55,19,08.3,HOLLY HUFFMAN,,PRINCETON,19991002
56,19,09.6,MARY HALE,,BROWN,19991002
57,19,10.3,ELIZABETH SHEPTYCK,,MASSACHUSETT,19991002
58,19,11.0,AMY TAYLOR,,RHODE ISLAND,19991002
59,19,12.1,CAMILLE DREDGE,,BROWN,19991002
60,19,12.5,ELIZABETH SNYDER,,ARMY,19991002
61,19,12.8,KAREN ONEIL,,PRINCETON,19991002
62,19,13.2,MEGAN SCHWARTZ,,VIRGINIA,19991002
63,19,13.6,TARA MAHONEY,,ARMY,19991002
64,19,13.9,KATHRYN MOYNIHAN,,HARVARD,19991002
65,19,14.6,CHRISTINE ALMY,,ARMY,19991002
66,19,15.0,ANDREA BEHLING,,BOSTON UNIV,19991002
67,19,15.3,KERSTI MILLER,,DARTMOUTH,19991002
68,19,15.6,LISA PROCACCINI,,NAVY,19991002
69,19,16.2,JOLENE VANYO,,NAVY,19991002
70,19,16.6,CECILY GARBER,,DARTMOUTH,19991002
71,19,17.2,JESS THOMAS,,VIRGINIA,19991002
72,19,19.2,KIMBERLY MYERS,,VIRGINIA,19991002
73,19,20.9,MEGHAN ANDRADE,,BOSTON COLLE,19991002
74,19,22.3,ERIN OMARR,,NAVY,19991002
75,19,24.2,KIMBERLY GRABARZ,,CONNECTICUT,19991002
76,19,24.9,SHARON TILLOTSON,,MASSACHUSETT,19991002
77,19,25.6,SUE GOLDEN,,MARIST,19991002
78,19,26.0,BONNIE-JEANNE REGAN,,DARTMOUTH,19991002
79,19,26.6,MAUREEN CARR,,NAVY,19991002
80,19,27.2,JEN CANNISTRA,,PRINCETON,19991002
81,19,28.7,KIMBERLY MEGDANIS,,HARVARD,19991002
82,19,29.5,EMILY POTTER,,ARMY,19991002
83,19,30.2,ERIN LARKSPUR,,HARVARD,19991002
84,19,30.6,CAROLINE BONE,,PRINCETON,19991002
85,19,30.9,KRISTIN ROSSO,,PRINCETON,19991002
86,19,31.2,MELANIE MATTHEWS,,VIRGINIA,19991002
87,19,31.5,JENNIFER DAY,,NAVY,19991002
88,19,31.8,JEANNIE HUH,,ARMY,19991002
89,19,32.2,MELANIE STOCK,,NAVY,19991002
90,19,33.2,KELLY JOY,,CONNECTICUT,19991002
91,19,33.5,KRISTIN FOSDICK,,CONNECTICUT,19991002
92,19,33.9,KAREN PETOUVIS,,COLL OF NJ,19991002
93,19,34.2,CLAIRE GRACE,,BROWN,19991002
94,19,34.5,ANNEMARIA VANPARYS,,BROWN,19991002
95,19,34.8,ELIZABETH GRAU,,PRINCETON,19991002
96,19,35.1,JESSIE WILDER,,PURDUE,19991002
97,19,35.4,NATALIE DEFFENBAUGH,,PRINCETON,19991002
98,19,35.7,ELIZABETH MITCHELL,,MASSACHUSETT,19991002
99,19,36.0,RENEE WELCH,,ARMY,19991002
100,19,36.3,EMILY HAWKINS,,BOSTON UNIV,19991002
101,19,36.9,JULIE MURRAY,,ARMY,19991002
102,19,38.9,ALAINA AGUANNO,,HARVARD,19991002
103,19,39.3,NICOLE HERRING,,ALBANY,19991002
104,19,40.1,SARAH THOMS,,MASSACHUSETT,19991002
105,19,40.9,REGINA WALSH,,BROWN,19991002
106,19,42.4,ANNA ROSS POOLE,,PRINCETON,19991002
107,19,43.1,BECCA HYLANDER,,PRINCETON,19991002
108,19,44.5,MELISSA HENDERSON,,MASSACHUSETT,19991002
109,19,45.0,REBECCA ALDRICH,,MASSACHUSETT,19991002
110,19,45.6,MONICA ELMORE,,MASSACHUSETT,19991002
111,19,46.1,KATIE RYAN,,BOSTON COLLE,19991002
112,19,46.9,MEGHAN CONROY,,ARMY,19991002
113,19,47.6,CLAIRE MCGUIRE,,COLL OF NJ,19991002
114,19,48.2,SARAH RIVLIN,,PRINCETON,19991002
115,19,48.5,MARGIE VAN ORDEN,,DARTMOUTH,19991002
116,19,48.8,MARY TOMER,,BOSTON COLLE,19991002
117,19,49.2,REBECCA BRYAN,,NAVY,19991002
118,19,53.0,PAULA SPAETH,,BROWN,19991002
119,19,55.7,DEIRDRE COLGAN,FR,HARVARD,19991002
120,20,01.2,CATHERINE WILLIAMS,,NAVY,19991002
121,20,01.6,LAURA KEARNS,,ALBANY,19991002
122,20,02.0,KELLY ORTIZ,,COLL OF NJ,19991002
123,20,02.7,KELLY KEENE,,DARTMOUTH,19991002
124,20,03.2,STEPHANIE MAXWELL,,COLL OF NJ,19991002
125,20,05.3,SHARA MILLER,,HARVARD,19991002
126,20,07.7,LAURA SHACKELTON,,PRINCETON,19991002
127,20,09.7,TEAL REMINGTON,,ARMY,19991002
128,20,10.1,KATHERINE BLAIS,,MASSACHUSETT,19991002
129,20,10.8,JENNIFER LINEY,,COLL OF NJ,19991002
130,20,11.1,TERA ANN BEATON,,DARTMOUTH,19991002
131,20,11.5,LEANNE BOLINBROKE,,MARIST,19991002
132,20,11.9,TRACY HOSIER,,ARMY,19991002
133,20,12.3,INGRID PETERSON,,NAVY,19991002
134,20,12.7,JULIE CORBETT,,COLL OF NJ,19991002
135,20,13.2,CHRISTINE ISEMAN,,PRINCETON,19991002
136,20,15.1,ERIN HERBIG,,BOSTON COLLE,19991002
137,20,16.5,KATHRYN PURCHASE,,ARMY,19991002
138,20,18.1,ALISSA KINNEY,,BROWN,19991002
139,20,20.1,ELIZABETH HAMILTON,,ALBANY,19991002
140,20,20.5,NICOLE NIGH,,PURDUE,19991002
141,20,23.7,REBECCA TURNER,,NAVY,19991002
142,20,24.1,ERICA VIGER,,ALBANY,19991002
143,20,26.0,KERRY ANDREWS,,BOSTON COLLE,19991002
144,20,27.4,SOMMER KUBAITIS,,COLL OF NJ,19991002
145,20,27.8,KRISTEN HAUGHEY,,VIRGINIA,19991002
146,20,28.3,SARAH POLARKE,,RHODE ISLAND,19991002
147,20,29.0,PHILLIPPA BRASHEAR,,HARVARD,19991002
148,20,31.3,FREYA HAMRE,,ARMY,19991002
149,20,32.8,KRISTEN PAQUETTE,,MARIST,19991002
150,20,33.2,NICOLE TREMBLAY,,CONNECTICUT,19991002
151,20,33.8,SENTA BURTON,,HARVARD,19991002
152,20,35.4,JULIA FARAGO,,HARVARD,19991002
153,20,36.3,LINDA TOSCANO,,RHODE ISLAND,19991002
154,20,37.7,MEGAN ROEDER,,ALBANY,19991002
155,20,39.4,ZERLINDA MARTINEZ,,ALBANY,19991002
156,20,40.3,SARA SABA,,MASSACHUSETT,19991002
157,20,41.3,LAUREN DUNNING,,CONNECTICUT,19991002
158,20,46.4,MEGHAN CUNNIFF,,BOSTON COLLE,19991002
159,20,49.1,ABIGAIL OLSON,,ALBANY,19991002
160,20,49.6,CLARICE DAWSON,,NAVY,19991002
161,20,50.0,ERIN MOON,,RHODE ISLAND,19991002
162,20,50.4,ERIN MINOR,,MARIST,19991002
163,20,50.7,SAMANTHA PIPER,,HARVARD,19991002
164,20,51.6,AMY CRONIN,,ARMY,19991002
165,20,52.0,ALMEA MATANOCK,,BROWN,19991002
166,20,54.3,GRACE LAFEMINA,,MARIST,19991002
167,21,01.4,AMY STOKES,,NAVY,19991002
168,21,02.8,MELISSA TANNER,,HARVARD,19991002
169,21,04.7,ERIKA GOVAN,,CONNECTICUT,19991002
170,21,06.3,TARA HUTCHINSON,,RHODE ISLAND,19991002
171,21,08.4,MELISSA KECKLER,,ALBANY,19991002
172,21,08.6,KAREN HANNA,,BROWN,19991002
173,21,10.9,THERESA ALLAIRE,,ARMY,19991002
174,21,11.7,ANDREA WIEGAND,,PRINCETON,19991002
175,21,15.2,JACKIE DEMAIO,,MARIST,19991002
176,21,19.5,LEONA KUTSKO,,ARMY,19991002
177,21,21.5,JEN KLIER,,MARIST,19991002
178,21,23.3,EMILY SMITH,,PRINCETON,19991002
179,21,26.2,KAREN DECINA,,MARIST,19991002
180,21,30.2,ANITA ALLEN,,ARMY,19991002
181,21,32.3,ELIZABETH WITOWSKI,,ARMY,19991002
182,21,36.1,EMILY WEEKS,,MASSACHUSETT,19991002
183,21,37.5,ERIN GODDARD,,ALBANY,19991002
184,21,39.4,OLIVE SMART,,UNKNOWN   UN,19991002
185,21,40.9,CANDICE CLAYPOOL,,ALBANY,19991002
